id; time; WIN<qty=25>; IND<qty=5>; WDO<qty=6>; DOL<qty=5>;
273; 2016-03-01 14:51:33.700 BRT; -0.000639; -0.000726; -0.000485; -0.000413;
274; 2016-03-01 14:52:37.753 BRT; 0.001449; 0.001298; 0.000226; 0.000089;
275; 2016-03-01 14:53:41.763 BRT; -0.000956; -0.001174; -0.000276; -0.000287;
276; 2016-03-01 14:54:45.827 BRT; -0.000508; -0.000726; 0.000351; 0.000214;
277; 2016-03-01 14:55:49.834 BRT; -0.002085; -0.002074; -0.000150; -0.000162;
278; 2016-03-01 14:56:53.835 BRT; 0.000680; 0.000623; -0.000443; -0.000538;
279; 2016-03-01 14:57:57.929 BRT; -0.000283; -0.000389; -0.000025; -0.000162;
280; 2016-03-01 14:59:02.560 BRT; 0.000153; -0.000052; -0.000276; -0.000162;
281; 2016-03-01 15:00:06.162 BRT; -0.000292; -0.000389; 0.000226; 0.000089;
282; 2016-03-01 15:01:10.227 BRT; -0.000450; -0.000726; 0.000351; 0.000214;
283; 2016-03-01 15:02:14.385 BRT; -0.000162; -0.000276; -0.000025; -0.000162;
284; 2016-03-01 15:03:18.396 BRT; -0.000683; -0.000838; -0.000213; -0.000287;
285; 2016-03-01 15:04:22.425 BRT; 0.000657; 0.000398; -0.000776; -0.000788;
286; 2016-03-01 15:05:26.442 BRT; -0.000979; -0.000950; 0.000226; 0.000089;
287; 2016-03-01 15:06:30.634 BRT; -0.000027; -0.000164; -0.000046; -0.000162;
288; 2016-03-01 15:07:34.646 BRT; 0.000400; 0.000173; -0.001152; -0.001289;
289; 2016-03-01 15:08:38.959 BRT; 0.000112; -0.000052; -0.000150; -0.000162;
290; 2016-03-01 15:09:43.110 BRT; -0.000112; -0.000276; 0.000079; 0.000089;
